	names	category_names	prices	notCorrect
6397	專題集郵馬拉威珠雞、鴇等郵票，3款新票品項說明	其他	90	0
6398	啟元唱片趙詠華CYNDI我的愛我的夢我的家早期版輕微細紋	女歌手	198	0
6399	成灰亦相思----言妍	言妍	350	0
6400	上新黑色廚房抽拉式水龍頭冷熱家用水槽洗菜盆伸縮洗碗池可旋轉防濺	其他	1690	0
6401	阿蘇的家>2018英國新品蔬菜種子生菜沙拉碗30粒40元	種子、球根	40	0
6402	艾祁單車─ShimanoXTCN-HG93公路車登山車9速鏈條116目盒裝	鏈條	550	0
6403	＜早期機車摩托車廣告目錄＞SUZUKI鈴木機車金馬X1002246	海報、明信片 	130	0
6404	DIY_LAB730改進版ArduinoProMini33V8MATMEGA328P過流反極保護附排針	其他	165	0
6405	高橋車部屋HONDA彩貼彩色貼紙紅藍	車身標籤、貼紙	50	0
6406	全新日版FuRyu景品TOLOVE出包王女DarknessVol2全3種公仔黏土人	GSC黏土人	1800	0
6407	小米原廠2021新款小米手環6睡眠心率血氧偵測30種運動模式防水手環磁吸充電視網膜級螢幕動態螢幕	小米	1095	0
6408	HOTTOYS城市獵人x051b4;羽獠孟波野上x051b4;子買家bmw1021191專屬賣場	其他	10	0
6409	美金25分1970	美洲錢幣 	30	0
6410	阿弟玩具現貨代理版SEGA景品鬼滅之刃胡蝶忍吃飯糰Ver	日本景品	399	0
6411	老天順本鋪現貨遊戲王PAC1-JP012電子龍普鑽日紙	遊戲王	10	0
6412	宏晉3C羅技C270C310HD網路攝影機WebCAM視訊攝像頭IPCAM	網路攝影機	650	0
6413	上士現貨BANDAI組裝模型ENTRYGRADEEG超人力霸王ZERO傑洛5060274	其他	230	0
6414	愛媽摩兒文具3MV1808超強力雙面膠戶外用18mm	膠台、雙面膠	116	0
6415	蘭欣山莊農場世界第一辣印度鬼椒辣椒醬全素185g	辣椒醬、辛辣調味料	450	0
6416	實用修辭學黃麗貞	大專、大學用書	120	0
6417	SC小舖>WIXOSSWXDi-P03-067羅石　x030a2;x030d1;x030bf;x030a4;x030c8;R	其他紙牌遊戲	5	0
6418	EFP大美人-2021新品促銷性感日常簡約風夾腳海邊純色9CM方頭高跟涼拖鞋錐形跟亮面PU黑紅黃有大碼35-46	高跟(7cm以上)	649	0
6419	橘子制菌靈清潔噴霧450g，2罐免運費	其他衛生保健用品	139	0
6420	60分鐘電扇定時器電風扇臺扇搖頭扇定時器特價	其他	39	0
6421	米勒線上購物3M口罩9913頭戴式碗型防護口罩油漆、農藥、有機溶劑、粉塵環境	口罩	740	0
6422	起泡沐浴球搓背巾可掛式沐浴球泡泡沐浴球起泡球洗澡球沐浴球刷擦澡球沐浴花起泡球起泡網沐浴巾	澡刷	15	0
6423	德係氣墊殼不發黃2019新款iPhone11Pro蘋果XSMaxXR透明防摔空壓殼手機殼保護套	其他品牌	150	0
6424	SunnyBuy預購美國JollyRancher水果糖硬糖綜合酸味水果口味184g	其他	300	0
6425	現貨熱賣磁力棒巴克棒配鋼珠組合玩具送禮玩具減壓益智創意磁鐵拼裝積木	磁性建構片	362	0
6426	〔GR拍賣〕AC01-JP013冰結界普鑽95-98分	遊戲王	10	0
6427	熊貓全新鋼彈GundamcollectionGC3代鋼球球艇1400	其他主要系列	130	0
6428	kenelephant轉蛋迷你錢湯場景組單售澡堂模型	生活用品、食物	130	0
6429	全網最低價冬季素色居家情侶加絨軟底棉拖鞋簡約純色室內款保暖毛絨防滑拖鞋柔軟韌性環保毛毛平底居家拖鞋	絨毛材質	124	0
6430	2014吉普JeepwranglerRubicon敞篷藍色FF00316631:18預購阿米格Amigo	1:18	1850	0
6431	小藥鯉魚鯽魚顆粒爆連珠野釣果凍餌料黑坑用品釣魚魚餌	魚餌	48	0
6432	Ptt帳號總店5位數短ID	其他遊戲帳號	8000	0
6433	Panasonic國際液晶電視TH-42E5W恆流板6917L-0084A	Panasonic 國際	100	0
6434	MH代理版組裝模型閃電霹靂車VAKIT第2彈SET精裝特別版全3種	其他	2300	0
6435	GoodMart買十送一35mm音源防塵蓋耳機公頭保護蓋麥克風喇叭插頭抗氧化防塵防潮	其他	2	0
6436	美國海軍陸戰隊偵察與特種作戰單兵裝備軍事書籍美國海軍陸戰隊偵查軍事類書籍單兵作戰裝備特種兵武器戰爭書籍軍事	其他	304	0
6437	好神拖原廠布盤手壓拖把桿子零件脫水桶140cm手壓腳踩兩用大布盤適用各牌超耐用省力桿子妙潔驅塵氏3M犀利拖旋轉拖把組	其他	79	0
6438	MR3C完售含稅附發票REEVENRC-1208RGBE12RGBCPU散熱器	風扇式	650	0
6439	ICCOMPONENT電子零件-SMD震盪器Crystal49152MHz20PF-30PPM	其他	2	0
6440	大菩提尊貴十六世大寶法王讓炯日佩多傑黑寶丸殊勝莊嚴,得此寶丸無上福報功德特別提供請養03868	法器供品	2500	0
6441	含稅WT7527N161WT7527直插DIP16新	其他	35	0
6442	隨賣舖遊戲王MACR-JP013LL-藍寶石燕普卡	遊戲王	3	0
6443	代購日文漫畫x0307f;x0304b;君x0306b;x0306f;x05c4a;x0304b;x0306a;x03044;無法傳達給你3	原版漫畫	280	0
6444	大雄自轉車輕量SunRaceRedSpider公路車11速11-32T飛輪升級R8000105也請參考	變速系統零件	1150	0
6445	hs47554351台灣美術地方發展史全集－台北地區上下│文建會	藝術史	600	0
6446	2館UH-1充電式內紅點鏡蓋紅外線外紅點激光瞄準鏡紅雷射雷射瞄具保護片抗彈片防護片	其他瞄準器具	150	0
6447	跳躍IP星球日庫代購日版Philter鬼滅之刃無限列車篇壓克力藝術板畫立牌4種分售	其他	398	0
6448	HUAWEIB525s-65a台灣全頻網卡路由器4G網卡分享器	網路設備	1400	0
6449	二手書經營管理系列管理指南實用管理手冊	領導力	1	0
6450	參號倉庫現貨萬代超人力霸王特利卡Trigger複合型DXGUTS聖光棒閃光棒神光海帕槍奧特曼	ULTRA-ACT	1600	0
6451	電玩米奇NS全新片符文工廠4豪華版-繁體中文版單件運費30買兩件再折50	動作冒險	1050	0
6452	GT模型10MM熱縮套管熱縮管焊接鋰電池金插電變馬達熱收縮套熱收縮管一米	引擎、機體零件 	17	0
6453	使命召喚12黑色行動3中文版PC電腦單機游戲光盤光碟COD	遊戲王	278	0
6454	京港電子110901010073一般電容680UF4V88mm短腳10pcs包	電容器	40	0
6455	B5STOR-JP001群聚鐘擺普卡卡況95分	遊戲王	5	0
6456	八折下殺∼四川泡菜罈子玻璃加厚無鉛透明家用大號醃製密封罐酸菜鹹菜醃菜缸	其他	435	0
6457	潮品二手漫畫專書新漫畫語言袁建滔尖端非出租書8成新特價250元	其他漫畫	250	0
6458	傑森創工2路DRV8833馬達驅動模組A046	資料記錄及獲取	35	0
6459	青山六金附發票鶴龜SHINWA藍色水平尺附磁600mm水平尺測水平V形凹槽可吸附73383	其他五金工具	1200	0
6460	GB日版GAME2品套組精靈寶可夢銀薩爾達傳說：夢見島DX41703250		200	0
6461	童蒙止觀析津	其他	315	0
6462	電競椅扶手轉椅維修配件電腦椅扶手職員椅扶手網椅扶手辦公椅扶露天拍賣	其他	280	0
6463	富王14吋超靜音360度循環涼風扇風量大電扇台灣製立扇涼扇工業扇馬達不發熱高風速低噪FW-1438	空氣循環扇	665	0
6464	砲塔缺天線1144WTM第6彈103美軍M1A1艾布蘭主力戰車北約迷彩裸車	軍事武器	80	0
6465	便宜賣！PS2日版遊戲-機戰傭兵2AAANOTHERAGE7-11取貨付款	動作冒險	40	0
6466	育樂1號嬰兒奶粉，12罐免運費，12以下一趟宅配70，不管要幾罐，請下1罐	其他哺育用品	600	0
6467	Fatefgo沖田總司動漫周邊卡盒桌遊收納盒預購可用運費活動	精品配件	150	0
6468	x02b50;x0fe0f;花男宅急店x02705;現貨全新正版日本DOD營舞者黑兔天幕露營野餐野營TT5-631-KH黑色	其他登山露營裝備	4380	0
6469	FC日版GAME突擊！風雲武城41742723		170	0
6470	蜜桃小精靈空氣鳳梨多肉盆栽文青陽台	種子、球根	70	0
6471	工具屋含稅KDS120銅鎖20mm銅掛鎖鎖頭置物櫃鎖旅行箱行李箱鎖門鎖附3把鑰匙	其他五金工具	29	0
6472	三星TabS6LiteP610P615104吋D5彩繪平闆套平闆皮套插卡支架平闆保護套	其他	499	0
6473	福川的遊戲王DAMA-JP044先史遺產維摩那神之載具金亮韓	遊戲王	15	0
6474	四大名捕2四大名捕2：鐵血天牢TheFour2201339-013	動作	60	0
6475	彈簧跟公母釘各2個	其他	40	0
6476	妃小舖三星GALAXYNote5金屬電鍍超薄透明防滑TPU軟殼軟套保護套手機套	GALAXY Note系列	148	0
6477	FAM-22簡易型浪管固定頭KSS凱士士盒接浪管接頭	其他管材	9	0
6478	金士曼四角防摔殼空壓殼保護殼手機殼HTCU19eU12U11Desire21201912	HTC	110	0
6479	漾屏屋含稅ASUS華碩A405A405UA405UAX405X405U全新原裝筆電電池	ASUS	1260	0
6480	EEN-JP043鍵結-H2O普卡台南巧巧屋普四	遊戲王	5	0
6481	BD-15482進出口寂寞邊界ImportExport2007	愛情文藝	70	0
6482	2016年JBUBU115CC可分期0元交車最低月付2085元中古機車二手機車非MANY	PGO/比雅久	43000	0
6483	台灣博土TWBT202106-015王月霞民族舞蹈研究所舞蹈欣賞會介紹手冊民國47年8月	古書善本	500	0
6484	可開發票滲線筆免擦拭軍事高達模型工具舊化漬洗田宮滲線液用滲線工具21新款低價出清實惠清倉便宜滿三件或滿千免運71	其他	342	0
6485	米妮Q虎滿千免運Lomex鹽立方另售北極鹽鹽博士鹽語鯊克廚師佳釀爆脾氣將軍鹽鋼鐵果VGOD拖船	代買、海外代購	180	0
6486	男性漫畫大然出版小叮噹長篇12叮噹雲之國全外釘有章有水痕作者藤子不二雄1樓Q82020-6-30	其他	30	0
6487	現貨特價1:18SolidoBMWM3E36CoupeLightweight1995白※車門可開※	1:18	1500	0
6488	麗聲機芯日本機芯附指針掃秒靜音機芯石英鐘機芯	掛鐘	24	0
6489	DVD賣場歐美劇發現女巫第二季魔法覺醒2021年	電視劇	430	0
6490	現貨I-ROCKS104鍵土豪金香檳金鍵盤USB附PS2插頭貴氣逼人啊	其他	800	0
6491	x0264f;304-006守護者西爾金亮	遊戲王	20	0
6492	貓腳印板橋瑪夏多怪力GX異圖	神奇寶貝	300	0
6493	流天遊戲王CBLZ-JP048魁炎星王-虎宋江金亮美品	遊戲王	149	0
6494	澄品淨水網中空絲膜濾心2分牙凸頭聖燭型可代替丹頓陶瓷濾心RO逆滲透淨水器過濾器飲水機	濾心/配件	450	0
6495	明治妖怪摩登記獨步文化作者：x07560;中惠超級賣二手書	其他小說	70	0
6496	tcmorrisonVIP專屬賣場	其他	3050	0
6497	x02661;印地摩沙x02661;印度Vicco草本阿育吠陀牙粉VajradantiToothPowder100g	牙膏、牙粉	89	0
6498	三星SamsungGalaxyA01A21A51A71M30SA41M31手機殼防摔透明保護套軟後蓋	其他品牌	218	0
6499	台灣現貨BMW1SeriesE81E87E82E8808-12專用水箱護罩共五款Grille-101	水箱罩	1327	0
6500	LG樂金42LN5400-DA電視機喇叭電視喇叭拆機良品	電視維修零組件	50	0
6501	HAPPY夏普遊戲王DBHS-JP011萊富堤斯的覺醒普卡	遊戲王	5	0
6502	電動刮鬍刀剃鬚刀充電式便攜旅行男士刮鬍子鬍鬚刀預剃雙頭迷你須刨	其他	299	0
6503	OPPOR11SPlus手機殼支架插卡皮套r11s手機套磁吸自動吸合保護殼r11s	其他	300	0
6504	VWGolf56SCIROCCO三件式金屬煞車油門腳踏板YetiNEWBEETLE剎車踏板	其他	399	0
6505	現貨1177116120EX大眾2016年12月號面：AKB48木崎由里亞	日本	270	0
6506	六角扳手組合套裝9件套梅花形中孔球頭內六6角加長扳子	其他五金工具	53	0
6507	YT精品現貨兒童手指畫顏料無毒可水洗寶寶畫畫顏料指印塗鴉水彩繪畫工具套裝	嬰幼童玩具	500	0
6508	邦爾電動牙刷成人USB充電聲波全自動軟毛刷兒童情侶防水男女學生	電動牙刷	512	0
6509	防蟲神器驅蟲用品防驅蟑螂魔盒臭蟲家用臥室內寢室宿舍衣櫃子床上	其他	268	0
6510	一臉嫌棄的讓你看胖次16scale港版伊東千歲公仔美女公仔18禁椅子款露內褲女僕公仔性感公仔可脫	其他	500	0
6511	汪政權的開場與收場中經典新版	其他	299	0
6512	冰球樂團shareyourlove專輯光碟輕刮播放正常已完整聽過盒子、歌詞本近全新	團體	150	0
6513	"下標詢問	萬代SD鋼彈世界群英集悟空信長警官三款一組組裝模型含悟空特效貼紙現貨"	SD三國鋼彈	499	0
6514	音樂達人震撼登場525吋被動式低音喇叭聽嗨歌看電影打電動3吋被動喇叭搭配最佳選擇	重低音	2000	0
6515	龍門淨水家用50加侖RO膜50GRO純水機淨水器過濾器飲水機軟水器貨號M506	濾心/配件	380	0
6516	16086C倉庫特氟龍耐高溫膠布絕緣耐磨耐熱300度真空封口機鐵氟龍膠帶50mm寬W30016086	其他	320	0
6517	003691海佃2001中古區>PS4戰國無雙4-II4-2日文版輔15--二手中古--台南現貨	動作冒險	700	0
6518	SmartWoolHeavyweig褶皺超保暖襪	登山專用衣物	385	0
6519	松梅桌遊舖WS5HYW83-117U中野三玖五等分的花嫁單卡	其他紙牌遊戲	10	0
6520	AV超商中文日本無碼_M08223_鈴木x03055;x03068;x0307f;	日本	25	0
6521	wacomCTL-4100K0SCTL-6100K1M有線入門版繪圖板電繪板	Wacom	2390	0
6522	HASEGAWA長谷川模型SP470日本海軍x06226;艦三笠“進水120周年記念”1350	近代軍艦	2180	0
6523	樂宇模型SD鋼彈世界群英集戰馬	SD三國鋼彈	1309999	0
6524	狂推薦台灣製造組合式足球網框架P116-173足球門框足球框架子足球架子球類運動戶外運動健身器材體育用品運動	足球球網/門	1280	0
6525	青山六金附發票12尺X12尺中厚帆布防水廣美油漆工程貨車棚布農用布貨車棚布藍白帆布	防水材料	240	0
6526	x025ba;785x025c4;3PSM對插線SM端子線空中對插接頭電子電源線1對總長40cm	其他	6	0
6527	新款聖誕擺件布藝娃娃裝飾品聖誕站立老人雪人可伸縮櫥窗擺件90cm	其他	475	0
6528	三菱Uni-BallSXR-505國民溜溜筆專用替芯適用SXN-155S	原子筆	20	0
6529	陪孩子做點心	其他	10	0
6530	日本販賣通代購日文漫畫x0698a;原宗x03005;x03058;x03083;x03042;、君x0306e;代x0308f;x0308a;x0306b;殺x0305d;x03046;x0304b;?5	原版漫畫	270	0
6531	專業五金用品磁性工具收納架速出貨磁力架刀架吸力磁鐵掛牆收納架掛條盒板汽修汽保五金工具	其他	155	0
6532	男圓領T恤短袖汽車Audi奧迪Quattro拉力賽賽車純棉短袖T恤男女青少年假兩件半袖	其他	675	0
6533	佛心小舖WSHOLW91-063SSR閃卡白上吹雪hololive卡片紙牌收藏卡	其他紙牌遊戲	40	0
6534	牌塔WS初音島DC3W46-107C雪村？？？DCIIIDC紙牌	其他紙牌遊戲	10	0
6535	N2795大學的蛻變-指南山下的創新實踐吳思華等著遠流出版2014	古書善本	100	0
6536	PRETTYLOVE-DREAMLOVERS百變魅影12段變頻充電雙頭強震動棒特	無線控制	783	0
6537	行峰預訂新譯莊子讀本二版臺版黃錦鋐-注釋三民出版	其他	820	0
6538	24hr出貨血壓計血壓儀修正血壓計家用血壓測量儀全自動語音播報高精準上臂式醫用血壓儀	其他	1450	0
6539	LG32LD35032吋故障有電源燈但無法開啟	LG 樂金	500	0
6540	HOMMENB0687J挺版斜紋布棉質連帽襯衫外套帽可拆SH119-6635	素面襯衫	680	0
6541	軟膠彈11-13mm軟膠球兒童玩具槍發射子彈軟彈新品所謂的12mm13mm	其他	68	0
6542	萊潔松石綠迷彩口罩50入1盒綠迷彩藍綠迷彩松石迷彩	其他	750	0
6543	小紅帽◆高中參考書英文講義-學測作文與翻譯章超老師補習班補充教材二手講義有解答有筆記T1	高中、高職用書	30	0
6544	橘子包包館Crocodile鱷魚真皮短夾7卡相片零錢袋男短夾男用短夾0203-11042咖啡	其它品牌	990	0
6545	親愛的安德烈_龍應台,安德烈兩代共讀36封家書熱銷十五萬冊2008年一版5刷天下伅大六美美書房	其他	35	0
6546	◇大男人x0306e;衫褲◇三槍牌-616100%精梳棉內衣3638404244155元464850175元	其他內衣褲	155	0
6547	現貨健身瑜伽柱圓柱形瑜伽柱瑜伽滾軸瘦腿瘦腰滾筒高品質網紅爆款	其他瑜珈用品	99	0
6548	NCC認證車用汽車藍牙接收器音響藍牙音樂接收器藍芽接收器汽車藍芽藍牙音頻接收器擴大機USB藍牙接收器	其他車用影音設備	280	0
6549	24hr出貨麥克風E300手持麥電容麥聲卡電腦音響音箱主播直播快手全民K歌麥克風	其他電腦周邊設備	1499	0
6550	現貨yoki適配90%懶人沙發豆袋外套備用內膽套拉鏈通用內襯套大小尺寸定做	沙發罩	480	0
6551	≡鋼彈王≡1144HGGTOOrigin025薩克2C-6R6形態ZAKUIITypeC6R6	1:144	490	0
6552	一卡通ImFromTaiwan捷運火車公車租借Ubike便利商店小額付款	交通工具票卡	130	0
6553	"FD2607日本無修正SKY307	Skyhigh	SkyAngelVol184	x082a6;川芽依"	日本	30	0
6554	阿公x0306e;中古書二手書繪本_藤子F不二雄大全集哆啦A夢11_缺書皮_藤子˙F˙不二雄_青文出版社	冒險、認同	299	0
6555	珍寶二手書齋3B37老子莊子選:9579915318│讀經出版│王財貴	其他	59	0
6556	捷銳條碼YJ3300-1雷射掃描器掃瞄器隨插即用型號原廠找的到耐摔不怕壞條碼機服飾win10可用食品標	掃描器	1300	0
6557	SamsungGalaxyNote3LTESM-N900U	Note 3	520	0
6558	雞丁的賣場遊戲王TDIL-JP046涅槃的超魔導劍士金亮	遊戲王	10	0
6559	TAF現貨免運費GHK-SIG553GBB瓦斯步槍專用彈匣兩匣矽油同捆包	瓦斯槍	2760	0
6560	耀偉辦公家具EZ0033軌道加長型人體工學鍵盤架	其他辦公家具	1500	0
6561	◆台中卡通◆預購8月免訂金代理版FREEingLovePlus姊崎寧寧泳裝Ver14完成品0307	FREEing	62809	0
6562	正品龍錶金色手錶男士女士自動機械錶防水鏤空夜光龍鳳情侶金錶深藏blue	其他家庭雜貨 	488	0
6563	樓雨晴愛情，午夜場書衣版	樓雨晴	600	0
6564	高雄詠揚特價缺貨代理景品我的英雄學院THEAMAZINGHEORES13綠谷出久	其他	99999	0
6565	日販Native限定10月31日的魔女16PVC完成品代理版現貨	其他	6580	0
6566	SAMCVinceCarter2017-18ContendersPlayoffTicket限量249	美國職籃	100	0
6567	20210620專屬賣場近十年三等四等經建行政專業科目	國家考試	1210	0
6568	零件機ASUSZenPad80Z380KLP024	其他	250	0
6569	Mu’sShop駿河屋原創二創同人誌8代運0800873888專用賣場	代買、海外代購	1360	0
6570	午後書房清顧廣圻、葉昌熾撰，黃丕烈注，百宋一廛賦注藏書紀事詩，2009年2刷，世界書局180510-50	中國古典文學	400	0
6571	CASIO卡西歐ToneBankMA-101電子琴	電子琴	1200	0
6572	x1f459;奧黛莉x1f497;婷x0306e;小屋x1f497;水袋內衣，尺寸：3270D，蕾絲水袋厚墊	蕾絲胸罩	180	0
6573	東京熱全台最大正版店台正版DVDLX-984志恩x0307e;x03053;涼花x0304f;x0308b;x0307f;花井x03057;x0305a;x0304f;◆喪女化洗x08133;大作x06226;！？可憐x0306a;美女x0304c;暗x0304f;	日本	50	0
6574	凹罐530元加價購有其田有機多穀植物奶-增量組非基因改造	其他食品	530	0
6575	敬買30送禮卷舞光10WE27球泡LED白自然暖白全電壓CNS認證燈泡臥室房間走道廚房	燈泡、燈管	65	0
6576	簡體書城堡YADS2011射頻電路設計與仿真實例9787121227998電子工業出版社作者：作者徐興福　著	其他	465	0
6577	附原廠攜行袋SONYICD-UX570F錄音筆銀色台灣索尼公司貨內建4GB收音機UX570	SONY	3580	0
6578	25L3L專業登山水袋戶外運動水囊方便攜帶大容量運動登山跑步健行飲水袋原廠貨高品質	其他	199	0
6579	特惠-免運適用于蘋果x手機殼液態硅膠iphoneXsMax潮牌xs男女款蘋果Xr防摔新款簡約個性創意側邊圖案軟殼Ap	其他品牌	300	0
